City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Vikhorevka,RU,2022-05-13 00:22:57,56.1201,101.1636,49.59,41,81,0.94
296,Cam Ranh,VN,2022-05-13 00:22:57,11.9214,109.1591,84.16,74,20,1.14
297,Vila Franca Do Campo,PT,2022-05-13 00:22:58,37.7167,-25.4333,61.2,80,94,7.99
298,Sambava,MG,2022-05-13 00:22:58,-14.2667,50.1667,72.75,85,10,10.98
299,Saint-Philippe,RE,2022-05-13 00:22:59,-21.3585,55.7679,71.19,70,28,8.37
300,Wajima,JP,2022-05-13 00:22:59,37.4,136.9,65.08,100,100,3.44
301,Gewane,ET,2022-05-13 00:23:00,10.1664,40.6453,82.74,23,3,2.71
302,Pervomayskoye,RU,2022-05-13 00:23:00,43.919,46.7102,52.95,64,29,7.76
303,Kieta,PG,2022-05-13 00:23:01,-6.2167,155.6333,84.51,69,23,3.91
304,Quatre Cocos,MU,2022-05-13 00:23:01,-20.2078,57.7625,71.1,82,53,13.27
305,Byron Bay,AU,2022-05-13 00:23:02,-28.65,153.6167,70.72,89,100,18.07
306,Cabedelo,BR,2022-05-13 00:23:02,-6.9811,-34.8339,77.67,85,19,10.2
307,Bundaberg,AU,2022-05-13 00:23:03,-24.85,152.35,70.21,99,75,3.44
308,Alta Floresta,BR,2022-05-13 00:23:03,-9.8756,-56.0861,73.98,73,18,3.36
309,Sumenep,ID,2022-05-13 00:23:04,-7.0167,113.8667,81.91,79,24,2.3
310,Yacuiba,BO,2022-05-13 00:23:05,-22.038,-63.6797,66.07,66,70,3.62
311,Labuhan,ID,2022-05-13 00:23:05,-6.8844,112.2051,80.42,86,35,7.02
312,Khasan,RU,2022-05-13 00:23:06,42.4308,130.6434,53.92,52,86,5.01
313,Nishihara,JP,2022-05-13 00:23:06,26.1842,127.7558,78.85,97,100,16.11
314,Umm Lajj,SA,2022-05-13 00:23:07,25.0213,37.2685,84.7,38,1,13.51
315,Sarakhs,IR,2022-05-13 00:23:07,36.5449,61.1577,62.74,72,6,9.22
316,Muroto,JP,2022-05-13 00:23:08,33.2833,134.15,70.05,95,100,6.22
317,Pringsewu,ID,2022-05-13 00:23:09,-5.3582,104.9744,75.42,94,100,2.44
318,Xiongyue,CN,2022-05-13 00:23:09,40.1774,122.1228,55.83,53,100,7.25
319,Iranshahr,IR,2022-05-13 00:23:10,27.2025,60.6848,80.94,21,0,0.0
320,Meaford,CA,2022-05-13 00:23:11,44.6001,-80.583,79.12,80,94,9.08
321,Chara,RU,2022-05-13 00:23:12,56.9064,118.2631,42.48,80,100,1.19
322,Saint Anthony,US,2022-05-13 00:23:12,45.0205,-93.218,91.33,36,0,17.27
323,Alofi,NU,2022-05-13 00:23:13,-19.0595,-169.9187,78.69,83,100,8.05
324,Garoua,CM,2022-05-13 00:23:13,9.3,13.4,83.8,59,95,2.28
325,Vardo,NO,2022-05-13 00:18:47,70.3705,31.1107,35.58,75,100,12.66
326,Alaca,TR,2022-05-13 00:23:14,40.1683,34.8425,44.98,77,0,2.46
327,Saa,CM,2022-05-13 00:23:15,4.3667,11.45,70.34,95,37,2.06
328,Inhambane,MZ,2022-05-13 00:23:15,-23.865,35.3833,69.53,79,71,5.23
329,Devaprayag,IN,2022-05-13 00:23:16,30.15,78.6167,71.55,70,0,5.48
330,San-Pedro,CI,2022-05-13 00:23:16,4.7485,-6.6363,78.17,87,97,3.53
331,Sorland,NO,2022-05-13 00:23:17,67.667,12.6934,44.46,88,95,13.06
332,Rusape,ZW,2022-05-13 00:23:17,-18.5278,32.1284,52.34,90,0,0.43
333,Moose Factory,CA,2022-05-13 00:18:43,51.2585,-80.6094,46.4,81,100,8.05
334,Yagodnoye,RU,2022-05-13 00:23:18,62.55,149.6667,34.57,65,33,1.77
335,Atar,MR,2022-05-13 00:23:19,20.5169,-13.0499,90.91,18,35,9.35
336,Moranbah,AU,2022-05-13 00:23:19,-22.0016,148.0466,73.13,78,86,3.0
337,Santa Maria Da Vitoria,BR,2022-05-13 00:23:20,-13.3947,-44.1886,71.26,37,40,1.63
338,Mutis,CO,2022-05-13 00:23:21,6.2262,-77.4044,79.81,84,74,3.96
339,Karratha,AU,2022-05-13 00:23:22,-20.7377,116.8463,80.96,78,92,19.35
340,Thunder Bay,CA,2022-05-13 00:20:34,48.4001,-89.3168,57.29,82,100,11.5
341,Kosh-Agach,RU,2022-05-13 00:23:22,50.0,88.6667,43.47,22,0,2.3
342,Itarema,BR,2022-05-13 00:23:23,-2.9248,-39.9167,76.98,90,63,10.47
343,Collie,AU,2022-05-13 00:23:23,-33.3667,116.15,50.5,86,77,8.21
344,Dhenkanal,IN,2022-05-13 00:23:24,20.6667,85.6,81.81,82,47,9.57
345,Tocopilla,CL,2022-05-13 00:21:54,-22.092,-70.1979,64.02,66,12,2.64
346,Hofn,IS,2022-05-13 00:23:29,64.2539,-15.2082,38.98,60,95,17.63
347,Udachnyy,RU,2022-05-13 00:23:29,66.4167,112.4,34.45,92,86,6.35
348,Voyvozh,RU,2022-05-13 00:23:31,62.892,54.9635,40.44,77,7,6.51
349,Luwuk,ID,2022-05-13 00:23:31,-0.9516,122.7875,82.09,82,100,0.74
350,Moindou,NC,2022-05-13 00:23:32,-21.6924,165.677,76.37,54,100,14.05
351,San Rafael,AR,2022-05-13 00:23:32,-34.6177,-68.3301,62.71,60,60,8.95
352,Australind,AU,2022-05-13 00:23:33,-33.2667,115.7167,55.13,74,56,13.6
353,Mareeba,AU,2022-05-13 00:23:33,-17.0,145.4333,80.65,82,2,1.68
354,Oga,IT,2022-05-13 00:23:34,46.4631,10.347,54.28,95,93,1.39
355,Altay,CN,2022-05-13 00:23:34,47.8667,88.1167,53.98,34,7,6.33
356,Yinchuan,CN,2022-05-13 00:23:35,38.4681,106.2731,48.38,23,91,7.94
357,Kaputa,ZM,2022-05-13 00:23:35,-8.4689,29.6619,66.02,77,69,2.48
358,Pangai,TO,2022-05-13 00:23:36,-19.8,-174.35,78.91,47,75,6.91
359,Erzin,TR,2022-05-13 00:23:36,36.9559,36.2,60.33,89,27,2.44
360,New Iberia,US,2022-05-13 00:23:37,30.0035,-91.8187,89.67,43,0,8.05
361,Lida,BY,2022-05-13 00:23:37,53.8833,25.2997,43.5,83,49,10.22
362,Nunoa,PE,2022-05-13 00:23:38,-14.48,-70.6411,40.98,67,39,6.49
363,Vacha,RU,2022-05-13 00:23:38,55.8008,42.7706,50.63,96,100,13.51
364,Constitucion,CL,2022-05-13 00:20:56,-35.3333,-72.4167,54.1,94,100,6.73
365,Mount Gambier,AU,2022-05-13 00:23:39,-37.8333,140.7667,59.85,79,100,4.18
366,Troitskiy,RU,2022-05-13 00:23:39,57.0603,63.7481,49.24,59,93,6.87
367,Champerico,GT,2022-05-13 00:23:40,14.3,-91.9167,86.54,67,6,7.05
368,Yen Bai,VN,2022-05-13 00:23:41,21.7,104.8667,76.44,94,92,1.16
369,Ryotsu,JP,2022-05-13 00:23:42,38.0833,138.4333,64.06,84,97,5.84
370,Haines Junction,CA,2022-05-13 00:23:42,60.7522,-137.5108,53.55,26,51,8.05
371,La Ronge,CA,2022-05-13 00:21:58,55.1001,-105.2842,61.05,29,20,9.22
372,Madinat Sittah Uktubar,EG,2022-05-13 00:23:43,29.8167,31.05,67.89,52,41,20.04
373,Lompoc,US,2022-05-13 00:23:44,34.6391,-120.4579,79.57,56,0,27.0
374,Bratsk,RU,2022-05-13 00:23:44,56.1325,101.6142,48.69,51,87,0.81
375,Ridgecrest,US,2022-05-13 00:22:41,35.6225,-117.6709,77.65,10,75,8.99
376,Sobolevo,RU,2022-05-13 00:18:50,54.4299,31.8996,45.79,92,13,14.38
377,Alyangula,AU,2022-05-13 00:23:46,-13.8483,136.4192,81.93,59,23,13.42
378,Skibbereen,IE,2022-05-13 00:23:46,51.55,-9.2667,54.1,85,100,19.3
379,Mayo,US,2022-05-13 00:23:47,38.8876,-76.5119,71.37,89,75,9.22
380,Korgoz,AZ,2022-05-13 00:23:47,40.3031,49.62,47.79,65,50,4.79
381,Sao Filipe,CV,2022-05-13 00:23:48,14.8961,-24.4956,73.69,78,82,7.99
382,Kemijarvi,FI,2022-05-13 00:23:48,66.7131,27.4306,38.12,91,25,1.61
383,San Vicente,AR,2022-05-13 00:23:49,-26.6167,-54.1333,50.47,96,0,3.04
384,Port Alfred,ZA,2022-05-13 00:23:49,-33.5906,26.891,60.75,82,3,12.08
385,Teahupoo,PF,2022-05-13 00:23:50,-17.8333,-149.2667,82.36,69,10,17.36
386,Dunmore East,IE,2022-05-13 00:23:50,52.1514,-6.9861,52.68,69,100,17.76
387,Carlsbad,US,2022-05-13 00:20:06,33.1581,-117.3506,86.09,40,0,10.36
388,Forbes,AU,2022-05-13 00:23:51,-33.3833,148.0167,66.2,95,100,4.05
389,San Carlos De Bariloche,AR,2022-05-13 00:20:35,-41.1456,-71.3082,40.75,70,40,12.66
390,Union City,US,2022-05-13 00:23:52,37.5958,-122.0192,70.48,56,0,20.71
391,Cabo San Lucas,MX,2022-05-13 00:20:01,22.8909,-109.9124,95.31,27,0,16.11
392,Port Blair,IN,2022-05-13 00:23:52,11.6667,92.75,82.69,80,99,10.47
393,Puerto Carreno,CO,2022-05-13 00:23:53,6.189,-67.4859,81.39,75,100,6.91
394,Lerwick,GB,2022-05-13 00:23:56,60.1545,-1.1494,48.2,94,100,22.06
395,Sangar,RU,2022-05-13 00:23:56,63.9242,127.4739,36.07,94,97,6.49
396,Kirakira,SB,2022-05-13 00:23:57,-10.4544,161.9205,84.83,69,81,3.47
397,Belmonte,BR,2022-05-13 00:23:57,-15.8631,-38.8828,76.77,84,98,7.31
398,Miandrivazo,MG,2022-05-13 00:23:58,-19.5167,45.4667,69.57,70,1,0.16
399,Gueret,FR,2022-05-13 00:23:58,46.1667,1.8667,55.99,98,100,0.94
400,Mount Isa,AU,2022-05-13 00:23:59,-20.7333,139.5,69.57,60,13,9.22
401,Yambio,SS,2022-05-13 00:23:59,4.5721,28.3955,66.16,96,97,2.37
402,Tsaratanana,MG,2022-05-13 00:24:00,-16.7833,47.65,67.39,82,61,7.16
403,North Bend,US,2022-05-13 00:21:43,43.4065,-124.2243,55.92,98,100,12.66
404,Krasnoselkup,RU,2022-05-13 00:24:01,65.7,82.4667,42.58,75,98,9.64
405,Gerash,IR,2022-05-13 00:24:02,27.6652,54.1371,68.14,13,0,5.99
406,San Patricio,US,2022-05-13 00:24:02,28.017,-97.5169,83.53,64,1,16.42
407,Ileza,RU,2022-05-13 00:24:03,61.0533,43.9002,41.27,82,89,9.51
408,San Quintin,MX,2022-05-13 00:24:03,30.4833,-115.95,66.92,48,19,12.95
409,Banamba,ML,2022-05-13 00:24:04,13.55,-7.45,89.4,19,91,5.53
410,Miri,MY,2022-05-13 00:24:04,4.4148,114.0089,80.74,89,20,0.0
411,Zhicheng,CN,2022-05-13 00:24:06,30.2956,111.5047,64.67,77,99,6.91
412,Marsa Matruh,EG,2022-05-13 00:24:07,31.3525,27.2453,65.41,75,29,8.66
413,La Rioja,ES,2022-05-13 00:24:07,42.25,-2.5,53.38,89,100,3.47
414,Los Llanos De Aridane,ES,2022-05-13 00:24:08,28.6585,-17.9182,64.15,86,100,5.75
415,Zhangye,CN,2022-05-13 00:24:09,38.9342,100.4517,48.25,43,100,8.86
416,Thanh Hoa,VN,2022-05-13 00:24:10,19.8,105.7667,79.5,87,100,1.74
417,Bandarbeyla,SO,2022-05-13 00:24:10,9.4942,50.8122,81.32,82,76,16.22
418,Izvoarele Sucevei,RO,2022-05-13 00:24:11,47.75,25.1833,53.15,93,43,5.19
419,Salisbury,GB,2022-05-13 00:19:44,51.0693,-1.7957,52.52,80,75,10.36
420,Kununurra,AU,2022-05-13 00:23:56,-15.7667,128.7333,82.38,51,49,3.44
421,Deniliquin,AU,2022-05-13 00:24:12,-35.5333,144.9667,64.98,79,81,4.43
422,Nemuro,JP,2022-05-13 00:24:12,43.3236,145.575,47.77,96,98,13.4
423,Stornoway,GB,2022-05-13 00:24:13,58.2093,-6.3865,46.92,89,40,9.22
424,Dikson,RU,2022-05-13 00:24:13,73.5069,80.5464,23.58,85,100,7.47
425,Dingle,PH,2022-05-13 00:24:14,10.9995,122.6711,84.67,71,98,6.17
426,Mandan,US,2022-05-13 00:24:15,46.8267,-100.8896,60.78,94,100,28.77
427,Longyearbyen,SJ,2022-05-13 00:24:15,78.2186,15.6401,8.67,89,19,7.16
428,Irmo,US,2022-05-13 00:24:16,34.086,-81.1832,67.51,77,100,4.61
429,Turan,VN,2022-05-13 00:22:54,16.0678,108.2208,85.98,70,20,0.0
430,Evensk,RU,2022-05-13 00:24:17,61.95,159.2333,39.49,74,15,6.35
431,Cabra,ES,2022-05-13 00:24:17,37.4725,-4.4421,64.65,43,87,5.5
432,Ketchikan,US,2022-05-13 00:24:18,55.3422,-131.6461,48.67,66,100,9.22
433,Jiuquan,CN,2022-05-13 00:24:18,39.7432,98.5174,46.49,24,88,13.35
434,Whitehorse,CA,2022-05-13 00:23:54,60.7161,-135.0538,52.57,32,75,10.36
435,Sitka,US,2022-05-13 00:24:19,57.0531,-135.33,53.49,58,40,3.44
436,Kyshtovka,RU,2022-05-13 00:24:20,56.555,76.6271,52.84,64,81,2.82
437,Buraydah,SA,2022-05-13 00:23:23,26.326,43.975,75.65,15,0,11.18
438,Clyde River,CA,2022-05-13 00:24:20,70.4692,-68.5914,19.63,73,0,12.66
439,Les Escoumins,CA,2022-05-13 00:24:21,48.1111,-69.0236,56.55,54,95,4.36
440,Vestmannaeyjar,IS,2022-05-13 00:24:21,63.4427,-20.2734,39.13,61,14,20.45
441,Gigmoto,PH,2022-05-13 00:24:22,13.7796,124.39,84.49,73,72,7.92
442,Imeni Babushkina,RU,2022-05-13 00:21:11,59.7573,43.1285,42.31,79,95,11.97
443,Eldorado,BR,2022-05-13 00:24:23,-23.7869,-54.2836,59.09,81,0,1.19
444,Muros,ES,2022-05-13 00:24:23,42.7762,-9.0603,58.08,83,95,8.14
445,Bud,US,2022-05-13 00:24:24,39.447,-86.1758,82.42,45,43,5.14
446,Wangqing,CN,2022-05-13 00:24:24,43.3218,129.7634,56.97,44,91,0.67
447,Waipawa,NZ,2022-05-13 00:24:25,-41.4122,175.5153,54.18,55,44,5.61
448,Bonavista,CA,2022-05-13 00:21:22,48.6499,-53.1147,37.17,91,9,11.54
449,Raudeberg,NO,2022-05-13 00:24:26,61.9875,5.1352,43.95,91,100,23.55
450,Eirunepe,BR,2022-05-13 00:24:26,-6.6603,-69.8736,74.16,98,23,2.08
451,Sovetskoye,RU,2022-05-13 00:24:27,52.2861,85.4131,55.92,54,74,2.66
452,Tazovskiy,RU,2022-05-13 00:24:28,67.4667,78.7,36.12,95,100,9.82
453,Batticaloa,LK,2022-05-13 00:24:28,7.7102,81.6924,80.26,73,96,5.03
454,Praya,CV,2022-05-13 00:24:30,14.9215,-23.5087,79.34,50,0,19.57
455,Paulista,BR,2022-05-13 00:24:30,-7.9408,-34.8731,80.46,85,29,7.54
456,Havre-Saint-Pierre,CA,2022-05-13 00:24:31,50.2334,-63.5986,48.56,66,0,6.91
457,Kavieng,PG,2022-05-13 00:24:31,-2.5744,150.7967,84.67,65,100,9.26
458,Sturgis,US,2022-05-13 00:24:32,41.7992,-85.4192,80.85,22,0,3.44
459,Menongue,AO,2022-05-13 00:24:34,-14.6585,17.691,55.98,60,0,2.26
460,Preobrazheniye,RU,2022-05-13 00:24:34,42.9019,133.9064,56.1,50,100,3.65
461,Athabasca,CA,2022-05-13 00:24:35,54.7169,-113.2854,64.81,33,83,6.53
462,Rocha,UY,2022-05-13 00:24:35,-34.4833,-54.3333,47.75,81,6,0.98
463,Ada,US,2022-05-13 00:24:36,43.4166,-116.1262,62.49,32,100,8.05
464,Kathmandu,NP,2022-05-13 00:24:36,27.7167,85.3167,68.22,94,75,3.44
465,Panshi,CN,2022-05-13 00:24:37,42.9422,126.0561,53.74,43,52,6.8
466,Floro,NO,2022-05-13 00:24:37,61.5996,5.0328,44.96,93,100,26.46
467,Khorixas,NA,2022-05-13 00:24:38,-20.3667,14.9667,64.89,30,10,4.45
468,Dingtao,CN,2022-05-13 00:24:39,35.0683,115.5625,57.22,67,97,10.31
469,Saint-Francois,FR,2022-05-13 00:24:39,46.4154,3.9054,60.67,100,100,5.75
470,Alekseyevka,RU,2022-05-13 00:24:40,50.6309,38.6903,58.06,89,84,18.03
471,Kruglolesskoye,RU,2022-05-13 00:24:40,44.6589,42.8142,43.45,88,10,6.58
472,Nuevitas,CU,2022-05-13 00:24:41,21.5453,-77.2644,76.96,74,74,9.46
473,Rongcheng,CN,2022-05-13 00:24:41,30.634,117.8517,61.3,97,100,4.83
474,Scarborough,GB,2022-05-13 00:22:08,54.2797,-0.4044,51.78,81,99,10.0
475,Nichinan,JP,2022-05-13 00:24:42,31.6,131.3667,69.48,97,100,1.16
476,Anadyr,RU,2022-05-13 00:24:42,64.75,177.4833,37.9,69,0,11.18
477,Dali,CN,2022-05-13 00:24:43,25.7,100.1833,60.3,86,25,2.55
478,Kuytun,RU,2022-05-13 00:24:43,54.3419,101.5036,49.75,39,99,1.21
479,Ormstown,CA,2022-05-13 00:24:44,45.1334,-73.9992,82.29,63,59,8.61
480,Two Rivers,US,2022-05-13 00:23:50,44.1539,-87.5693,73.89,63,0,16.11
481,Nanzhou,CN,2022-05-13 00:24:44,29.3596,112.4024,65.03,82,100,13.91
482,Marzuq,YE,2022-05-13 00:24:45,14.4,46.4667,74.28,26,97,0.83
483,Trelew,AR,2022-05-13 00:24:45,-43.249,-65.3051,57.56,73,100,21.32
484,Lodwar,KE,2022-05-13 00:24:46,3.1191,35.5973,83.19,51,55,13.11
485,Poum,NC,2022-05-13 00:24:46,-20.2333,164.0167,76.69,72,99,33.87
486,Redlands,US,2022-05-13 00:24:47,34.0556,-117.1825,85.24,14,0,12.66
487,Dong Hoi,VN,2022-05-13 00:24:47,17.4833,106.6,80.46,82,100,7.47
488,Lufilufi,WS,2022-05-13 00:24:48,-13.8745,-171.5986,89.38,77,69,8.32
489,Berdigestyakh,RU,2022-05-13 00:24:48,62.0989,126.6992,45.12,78,25,6.38
490,Huarmey,PE,2022-05-13 00:24:49,-10.0681,-78.1522,65.03,85,46,9.53
491,Santa Isabel Do Rio Negro,BR,2022-05-13 00:24:50,-0.4139,-65.0192,74.73,97,47,3.31
492,Tam Ky,VN,2022-05-13 00:24:50,15.5667,108.4833,80.92,78,100,3.6
493,Netarhat,IN,2022-05-13 00:24:51,23.4833,84.2667,70.97,83,0,7.52
494,Mogadishu,SO,2022-05-13 00:20:01,2.0371,45.3438,80.38,83,58,16.31
495,Thompson,CA,2022-05-13 00:21:43,55.7435,-97.8558,62.76,36,20,2.3
496,Cross Lanes,US,2022-05-13 00:24:52,38.4204,-81.7907,77.18,63,80,6.6
497,Mana,GF,2022-05-13 00:24:52,5.6592,-53.7767,77.7,87,6,11.48
498,Rengasdengklok,ID,2022-05-13 00:24:53,-6.1592,107.2981,80.02,81,25,2.86
499,Urut,AM,2022-05-13 00:24:53,41.0714,44.3964,35.35,90,58,2.19
500,Leningradskiy,RU,2022-05-13 00:24:55,69.3833,178.4167,29.12,70,20,6.76
501,Oum Hadjer,TD,2022-05-13 00:24:55,13.2954,19.6966,93.92,23,2,7.23
502,Sheridan,US,2022-05-13 00:24:56,44.8333,-106.9173,44.98,85,100,18.41
503,Pangnirtung,CA,2022-05-13 00:24:56,66.1451,-65.7125,12.63,90,37,3.49
504,Presidencia Roque Saenz Pena,AR,2022-05-13 00:24:57,-26.7852,-60.4388,57.13,88,0,6.4
505,Salinas,US,2022-05-13 00:24:05,36.6777,-121.6555,74.57,56,0,14.97
506,Peniche,PT,2022-05-13 00:24:58,39.3558,-9.3811,61.29,91,51,10.94
507,Hare Bay,CA,2022-05-13 00:24:58,48.8499,-54.0148,43.2,75,9,6.42
508,Atambua,ID,2022-05-13 00:24:58,-9.1061,124.8925,79.72,70,64,0.34
509,Nouadhibou,MR,2022-05-13 00:24:59,20.931,-17.0347,69.78,78,8,18.41
510,Djibo,BF,2022-05-13 00:24:59,14.1022,-1.6306,90.61,38,53,10.13
511,Hami,CN,2022-05-13 00:25:00,42.8,93.45,60.94,21,99,22.53
512,Paita,PE,2022-05-13 00:25:00,-5.0892,-81.1144,66.51,84,25,16.08
513,Hirado,JP,2022-05-13 00:20:37,33.3597,129.5531,64.38,96,100,15.68
514,Lakatoro,VU,2022-05-13 00:25:01,-16.0999,167.4164,79.9,74,100,19.37
515,Xining,CN,2022-05-13 00:25:02,36.6167,101.7667,41.65,85,100,4.72
516,Bonthe,SL,2022-05-13 00:25:02,7.5264,-12.505,75.92,95,92,7.7
517,Oussouye,SN,2022-05-13 00:25:03,12.485,-16.5469,75.38,81,10,8.25
518,Tautira,PF,2022-05-13 00:25:03,-17.7333,-149.15,80.76,69,9,16.62
519,Beloha,MG,2022-05-13 00:25:04,-25.1667,45.05,62.28,87,5,8.48
520,Husavik,IS,2022-05-13 00:25:04,66.0449,-17.3389,31.03,96,100,17.02
521,Koungou,YT,2022-05-13 00:25:05,-12.7336,45.2042,74.91,83,0,6.91
522,Segezha,RU,2022-05-13 00:25:05,63.7415,34.3222,42.24,91,100,3.11
523,Honavar,IN,2022-05-13 00:25:06,14.2833,74.45,80.51,85,100,7.52
524,Acapulco,MX,2022-05-13 00:25:06,16.8634,-99.8901,87.62,70,0,11.5
525,Alterosa,BR,2022-05-13 00:25:07,-21.2492,-46.1431,62.65,81,88,1.68
526,Taltal,CL,2022-05-13 00:25:07,-25.4,-70.4833,59.31,85,28,2.48
527,Ferrol,ES,2022-05-13 00:25:08,43.4832,-8.2369,59.27,84,94,10.22
528,Coquimbo,CL,2022-05-13 00:25:08,-29.9533,-71.3436,53.33,100,75,4.61
529,Maniitsoq,GL,2022-05-13 00:25:09,65.4167,-52.9,27.73,68,17,26.06
530,Tarnogskiy Gorodok,RU,2022-05-13 00:25:10,60.4997,43.5761,42.76,78,77,10.65
531,Irondequoit,US,2022-05-13 00:21:03,43.2134,-77.5797,73.99,31,75,5.75
532,Aripuana,BR,2022-05-13 00:25:10,-9.1667,-60.6333,76.84,70,66,1.9
533,Lensk,RU,2022-05-13 00:25:11,60.7253,114.9278,45.9,91,99,5.46
534,Fukue,JP,2022-05-13 00:25:12,32.6881,128.8419,66.56,100,100,6.91
535,Charlestown,AU,2022-05-13 00:25:13,-32.95,151.6667,69.69,97,100,1.01
536,Severo-Kurilsk,RU,2022-05-13 00:25:13,50.6789,156.125,41.45,88,80,4.34
537,Camabatela,AO,2022-05-13 00:25:14,-8.1881,15.375,64.33,94,96,1.07
538,Gornyy,RU,2022-05-13 00:25:15,55.1153,83.9059,52.54,37,6,4.12
539,Xuzhou,CN,2022-05-13 00:25:15,34.1805,117.1571,59.34,69,88,10.49
540,Talnakh,RU,2022-05-13 00:25:16,69.4865,88.3972,38.21,98,99,7.74
541,Malinovskiy,RU,2022-05-13 00:25:20,61.1953,62.8397,43.66,72,66,5.1
542,Puerto Colombia,CO,2022-05-13 00:25:20,10.9878,-74.9547,82.49,81,76,10.65
543,Roma,US,2022-05-13 00:24:41,43.2128,-75.4557,77.14,31,0,5.75
544,Portland,US,2022-05-13 00:24:56,45.5234,-122.6762,54.52,81,75,9.22
545,Thabazimbi,ZA,2022-05-13 00:25:21,-24.5917,27.4116,60.76,52,0,3.94
546,Anloga,GH,2022-05-13 00:25:22,5.7947,0.8973,82.89,78,86,9.55
547,Vostok,RU,2022-05-13 00:25:22,46.4856,135.8833,50.83,55,98,3.91
548,Timra,SE,2022-05-13 00:25:24,62.487,17.3257,42.48,70,9,5.75
549,Arlit,NE,2022-05-13 00:25:24,18.7369,7.3853,86.38,13,0,8.5
550,Baillif,GP,2022-05-13 00:25:25,16.0202,-61.7463,78.3,77,90,15.52
551,Urucara,BR,2022-05-13 00:25:25,-2.5364,-57.76,74.68,96,49,2.3
552,Iroquois Falls,CA,2022-05-13 00:25:26,48.7669,-80.6831,72.84,52,67,14.0
553,Jetafe,PH,2022-05-13 00:25:26,10.1472,124.1539,87.8,74,96,6.49
554,Araouane,ML,2022-05-13 00:25:27,18.9048,-3.5265,86.54,9,16,12.48
555,Dakar,SN,2022-05-13 00:20:43,14.6937,-17.4441,75.33,83,99,2.3
556,Chokurdakh,RU,2022-05-13 00:25:27,70.6333,147.9167,31.96,97,100,8.3
557,College,US,2022-05-13 00:25:28,64.8569,-147.8028,43.2,92,100,6.91
558,Svetlyy,RU,2022-05-13 00:25:28,54.675,20.1347,48.96,78,45,14.94
559,Dunmore Town,BS,2022-05-13 00:25:29,25.5,-76.65,77.04,63,0,4.16
560,Cruzeiro Do Sul,BR,2022-05-13 00:25:30,-29.5128,-51.9853,56.52,91,4,1.68
561,Karasjok,NO,2022-05-13 00:25:30,69.4719,25.5112,31.75,86,57,6.44
562,Basoko,CD,2022-05-13 00:25:31,1.2391,23.616,72.54,91,52,3.04
563,Tomatlan,MX,2022-05-13 00:25:31,19.9333,-105.25,86.94,45,42,7.92
564,Eganville,CA,2022-05-13 00:24:40,45.5334,-77.0994,81.73,63,85,6.22
565,Fabriano,IT,2022-05-13 00:25:32,43.3406,12.9073,59.32,76,24,7.27
